"","AC_no","AC_name","AC_type","Electors","Voters","Margin","N_cand","Position","Sex1","Party1","Votes1","Cand1","RELIGION","Turnout","Margin_percent"
"9024",162,"POREYAHAT","GEN",110750,36424,3922,12,1,"M","JNP",8821,"KAMALA KANT PRASAD SINHA","H",0.328884875846501,0.107676257412695
"9036",163,"GODDA","GEN",111381,53373,5234,9,1,"M","JNP",22654,"LAKSHMAN MAHTO","H",0.479193040105584,0.0980645644801679
"9045",164,"MAHAGAMA","GEN",112234,53202,3451,7,1,"M","JNP",25707,"MOHAMMAD SAYEED","M",0.474027478304257,0.0648659824818616
"9052",165,"PIRPAINTI","GEN",112883,64001,6491,7,1,"M","CPI",32759,"AMBIKA PRASAD","H",0.566967568190073,0.101420290307964
"9059",166,"COLGONG","GEN",121114,62209,3898,9,1,"M","INC",25612,"SADANAND SINGH","H",0.513640041613686,0.062659743766979
"9068",167,"NATHNAGAR","GEN",109002,53134,7399,8,1,"F","JNP",21138,"SUDHA SRIVASTAVA","H",0.487458945707418,0.139251703240863
"9076",168,"BHAGALPUR","GEN",108849,46294,20247,11,1,"M","JNP",30188,"VIJAY KUMAR MITRA","H",0.425304780016353,0.437356892901888
"9087",169,"GOPALPUR","GEN",103845,65374,3214,9,1,"M","CPI",19860,"MANIRAM SINGH","H",0.629534402234099,0.0491632759200906
"9096",170,"BIHPUR","GEN",107959,55395,3979,10,1,"M","CPI",22006,"SITA RAM SINGH AZAD","H",0.513111458979798,0.0718295875078978
"9106",171,"SULTANGANJ","GEN",119882,65412,12435,10,1,"M","JNP",31480,"JAGESHWAR MANDAL","H",0.545636542600224,0.190102733443405
"9116",172,"AMARPUR","GEN",115500,60930,24462,5,1,"M","JNP",40647,"JANARDAN YADAV","H",0.527532467532468,0.401477104874446
"9121",173,"DHURAIYA","SC",106046,49307,9553,11,1,"M","CPI",23788,"NARESH DAS","H",0.464958602870452,0.193745309996552
"9132",174,"BANKA","GEN",97838,47427,7017,6,1,"M","JNP",20552,"SIDHESHWAR PRASAD SINGH","H",0.484750301518837,0.147953697261054
"9138",175,"BELHAR","GEN",96406,41708,9894,8,1,"M","JNP",18079,"CHATURABHUJ PRASAD SINGH","H",0.432628674563824,0.237220677088328
"9146",176,"KATORIA","GEN",109114,40381,987,10,1,"M","JNP",12431,"GUNESHWAR PRASAD SINGH","H",0.370080832890372,0.024442188157797
"9156",177,"CHAKAI","GEN",104721,48039,95,6,1,"M","IND",13197,"FALGUNI PRASAD YADAV","H",0.45873320537428,0.00197755989924853
"9162",178,"JHAJHA","GEN",91400,43449,24390,5,1,"M","JNP",32057,"SHIV NANDAN JHA","H",0.475371991247265,0.561347787060692
"9167",179,"TARAPUR","GEN",102093,65427,2455,18,1,"F","JNP",19195,"KAUSHALYA DEVI","H",0.64085686579883,0.0375227352622006
"9185",180,"KHARAGPUR","GEN",113745,66148,26002,10,1,"M","JNP",37741,"SHAMSHER JANG BAHADUR SINGH","H",0.581546441601829,0.393088226401403
"9195",181,"PARBATTA","GEN",114752,70524,12655,14,1,"M","IND",29386,"MOHAMMAD NAEEM AKHTAR","M",0.61457752370329,0.179442459304634
"9209",182,"CHAUTHAM","GEN",106394,64865,13328,6,1,"M","IND",37496,"JAGDAMBI MANDAL","H",0.60966783841194,0.205472905264781
"9215",183,"KHAGARIA","GEN",100809,59627,8035,9,1,"M","IND",20289,"RAMSHARAN YADAV","H",0.59148488726205,0.134754389789860
"9224",184,"ALAULI","SC",95880,47110,3607,6,1,"M","JNP",22312,"PASHUPATI KUMAR","H",0.491343345848978,0.0765654850350244
"9230",185,"MONGHYR","GEN",131792,79805,41441,14,1,"M","JNP",49222,"SYED JABIR HUSSAIN","M",0.605537513657885,0.519278240711735
"9244",186,"JAMALPUR","GEN",117433,65843,27118,11,1,"M","JNP",41226,"SURESH KUMAR SINGH","H",0.560685667572148,0.411858511914706
"9255",187,"SURYAGARHA","GEN",118187,79737,8254,9,1,"M","IND",35376,"RAMJI PRASAD MAHTO","H",0.674668110705915,0.10351530657035
"9264",188,"JAMUI","GEN",119330,68580,27154,5,1,"M","JNP",45943,"TRIPURARI PRASAD SINGH","H",0.574708790748345,0.395946340040828
"9269",189,"SIKANDRA","SC",114563,61630,18332,7,1,"M","JNP",32255,"NAGINA CHAUDHARI","H",0.537957281146618,0.29745253934772
"9276",190,"LAKHISARAI","GEN",130700,81528,22464,8,1,"M","JNP",46076,"KAPIL DEO SINGH","H",0.623779648048967,0.275537238740065
"9284",191,"SHEIKHPURA","GEN",113166,67729,20969,14,1,"M","INC",34374,"RAJO SINGH","H",0.59849248007352,0.309601500095971
"9298",192,"BARBIGHA","SC",110592,59294,11666,9,1,"M","JNP",31681,"NAYAN TARA DAS","H",0.536150896990741,0.196748406246838
"9307",193,"ASTHAWAN","GEN",121170,85272,14563,14,1,"M","IND",40935,"INDERDEO CHAUDHARI","H",0.703738549145828,0.170782906464021
"9321",194,"BIHAR","GEN",138655,79458,247,12,1,"M","CPI",22721,"DEO NATH PRASAD","H",0.573062637481519,0.00310856049736968
"9333",195,"RAJGIR","SC",118735,77628,23157,6,1,"M","JNP",48254,"SATYADEO NARAIN ARYA","H",0.653792057944161,0.298307311794713
"9339",196,"NALANDA","GEN",116249,67909,1008,9,1,"M","INC",25907,"SHAYAMSUNDAR PRASAD","H",0.584168465965299,0.0148433933646498
"9348",197,"ISLAMPUR","GEN",128726,98059,14035,12,1,"M","CPI",36406,"KRISHNA BALLABH PRASAD","H",0.761765299939406,0.143128116746041
"9360",198,"HILSA","GEN",126512,91465,40276,13,1,"M","JNP",53989,"JAGDISH PRASAD","H",0.722974895662072,0.440343300716121
"9373",199,"CHANDI","GEN",106030,70886,15944,10,1,"M","JNP",38085,"HARINARAIN SINGH","H",0.668546637744035,0.22492452670485
"9383",200,"HARNAUT","GEN",110420,71012,5895,12,1,"M","IND",28228,"BHOLA PRASAD SINGH","H",0.643108132584677,0.0830141384554723
"9395",201,"MOKAMA","GEN",123169,72634,1149,10,1,"M","INC",31416,"KRISHNA SHAHI","H",0.589710073151523,0.0158190379161274
"9405",202,"BARH","GEN",123639,76785,20674,5,1,"M","JNP",34850,"RANA SHEOLAKHPATI SINGH","H",0.621041904253512,0.269245295305073
"9410",203,"BAKHTIARPUR","GEN",112936,76559,343,14,1,"M","INC",33812,"BUDHADEO SINGH","H",0.677897216122406,0.00448020480936271
"9424",204,"FATWAH","SC",116788,62332,28592,8,1,"M","JNP",38873,"KAMESHWAR PASWAN","H",0.533719217727849,0.458704999037413
"9432",205,"MASAURHI","GEN",133073,85980,894,9,1,"M","JNP",29326,"RAMDEO PRASAD YADAV","H",0.646111532767729,0.0103977669225401
"9441",206,"PATNA WEST","GEN",160817,69860,30115,22,1,"M","JNP",45935,"THAKUR PRASAD","H",0.434406810225287,0.431076438591469
"9463",207,"PATNA CENTRAL","GEN",131188,63701,31827,32,1,"M","JNP",42182,"MOHAMMAD SAHABUDDIN","M",0.485570326554258,0.499631088993893
"9495",208,"PATNA EAST","GEN",116014,64659,31660,8,1,"M","JNP",44251,"RAMDEO MAHTO","H",0.557337907493923,0.489645679642432
"9503",209,"DINAPUR","GEN",106957,66954,4697,6,1,"M","INC",33989,"RAM LAKHAN SINGH YADAV","H",0.625989883785072,0.0701526421124951
"9509",210,"MANER","GEN",113230,64842,7296,11,1,"M","JNP",33279,"SURAJDEO SINGH","H",0.572657422944449,0.112519663181271
"9520",211,"PHULWARI","SC",124676,69830,18147,17,1,"M","JNP",35316,"RAMPRIT PASWAN","H",0.560091757836312,0.259873979664900
"9537",212,"BIKRAM","GEN",109241,67343,23195,16,1,"M","JNP",33886,"KAILASHPATI MISHRA","H",0.616462683424721,0.344430750040836
"9553",213,"PALIGANJ","GEN",123616,79665,3322,13,1,"M","IND",27061,"KANHAI SINGH","H",0.644455410302873,0.0416996171468022
"9566",214,"SANDESH","GEN",115406,59012,9522,11,1,"M","JNP",30793,"RAM DAYAL SINGH","H",0.511342564511377,0.161357012133125
"9577",215,"BARHARA","GEN",130020,68590,21368,19,1,"M","JNP",36853,"AMBIKA PRASAD SINGH","H",0.527534225503769,0.311532293337221
"9596",216,"ARRAH","GEN",120132,48924,807,19,1,"F","JNP",16192,"SUMITRA DEVI","H",0.407252022774948,0.0164949717929850
"9615",217,"SHAHPUR","GEN",116087,45194,9962,6,1,"M","JNP",21056,"JAI NARAIN MISHRA","H",0.389311464677354,0.220427490374829
"9621",218,"BRAHMPUR","GEN",138706,53244,1658,10,1,"M","JNP",18389,"RAMAKANT THAKUR","H",0.383862269836921,0.0311396589287056
"9631",219,"BUXAR","GEN",103902,50052,8417,11,1,"M","INC",21412,"JAG NARAIN TRIVEDI","H",0.481723162210545,0.168165108287381
"9642",220,"RAJPUR","SC",101949,39714,2204,7,1,"M","JNP",19009,"NAND KISHORE PRASAD","H",0.389547715033988,0.0554968021352672
"9649",221,"DUMRAON","GEN",123898,60089,9825,13,1,"M","CPI",28500,"RAMASHRAYA SINGH","H",0.484987651132383,0.163507463928506
"9662",222,"JAGDISHPUR","GEN",120865,64651,4834,17,1,"M","IND",19752,"SATYNARAIN SINGH","H",0.534902577255616,0.0747706918686486
"9679",223,"PIRO","GEN",125682,59955,3998,17,1,"M","JNP",19768,"RAGHUPATI GOPE","H",0.477037284575357,0.0666833458427154
"9696",224,"SAHAR","SC",116647,42927,17347,13,1,"M","JNP",26686,"DINESHWAR PRASAD","H",0.368007749877837,0.404104642765625
"9709",225,"KARAKAT","GEN",124079,72297,15738,14,1,"M","JNP",33067,"TRIBHUVAN SINGH","H",0.582669105972808,0.217685381136147
"9723",226,"BIKRAMGANJ","GEN",123810,66561,11184,15,1,"M","JNP",27935,"AKHALAK AHMAD","M",0.537606009207657,0.168026321719926
"9738",227,"DINARA","GEN",106429,63323,5037,14,1,"M","JNP",20184,"SHIVPUJAN SINGH","H",0.594978812165857,0.0795445572698704
"9752",228,"RAMGARH_1","GEN",103093,53011,12857,7,1,"M","JNP",29472,"SACHIDANAND SINGH","H",0.514205620168198,0.242534568297146
"9759",229,"MOHANIA","SC",109085,42060,4104,6,1,"M","JNP",15803,"RAMKRISHNA RAM","H",0.385570885089609,0.0975748930099857
"9765",230,"BHABHUA","GEN",113929,61237,9810,16,1,"M","JNP",22410,"SHIV PARIKSHAN SINGH","H",0.537501426326923,0.160197266358574
"9781",231,"CHAINPUR","GEN",98345,53198,18162,12,1,"M","JNP",31831,"LALMUNI CHAUBEY","H",0.540932431745386,0.34140381217339
"9793",232,"SASARAM","GEN",115118,60945,10060,13,1,"M","JNP",25383,"BIPIN BIHARI SINHA","H",0.529413297659793,0.16506686356551
"9806",233,"CHENARI","SC",114879,50687,4203,10,1,"M","JNP",23844,"RAM BACHAN PASWAN","H",0.441220762715553,0.0829206699942786
"9816",234,"NOKHA","GEN",96930,59138,2064,14,1,"M","JNP",15917,"GOPAL NARAIN SINGH","H",0.610110388940473,0.0349014170245866
"9830",235,"DEHRI","GEN",114937,55200,4790,15,1,"M","JNP",22813,"BASAWAN SINGH","H",0.480263100655141,0.0867753623188406
"9845",236,"NABINAGAR","GEN",114040,51410,4892,9,1,"M","JNP",24716,"YUGAL SINGH","H",0.45080673447913,0.0951565843221163
"9854",237,"DEO","SC",109451,47163,9514,5,1,"M","JNP",23584,"RAMLAGAN RAM","H",0.430905153904487,0.20172592922418
"9859",238,"AURANGABAD","GEN",111026,50289,1134,13,1,"M","INC",16443,"RAM NARESH SINGH","H",0.452947958135932,0.0225496629481596
"9872",239,"RAFIGANJ","GEN",105352,48210,7289,10,1,"M","JNP",15881,"MOHAMMAD HUSSAIN ANSARI","M",0.457608778191207,0.151192698610247
"9882",240,"OBRA","GEN",123381,69472,7431,8,1,"M","JNP",29155,"RAM VILAS SINGH","H",0.563068867978052,0.106963956701981
"9890",241,"GOH","GEN",112474,71669,12325,7,1,"M","CPI",28783,"RAM SARAN YADAV","H",0.637205042943258,0.171971145125508
"9897",242,"ARWAL","GEN",123389,80326,12072,9,1,"M","JNP",35926,"BANESHWAR PRASAD SINGH","H",0.650998063036413,0.150287578119164
"9906",243,"KURTHA","GEN",124993,79354,1280,12,1,"M","SSD",28972,"NAGMANI","H",0.634867552582945,0.0161302517831489
"9918",244,"MAKHDUMPUR","GEN",126451,80989,15426,12,1,"M","JNP",38405,"RAM JATAN SINHA","H",0.640477339048327,0.190470310782946
"9930",245,"JAHANABAD","GEN",124325,78533,5862,14,1,"M","JNP",30648,"RAM CHANDRA SINGH YADAV","H",0.63167504524432,0.0746437803216482
"9944",246,"GHOSI","GEN",119289,97825,8863,4,1,"M","JNP",52424,"JAGDISH SHARMA","H",0.820067231681044,0.0906005622284692
"9948",247,"BELAGANJ","GEN",115662,73565,12172,18,1,"M","JNP",31035,"SHAMBHU PRASAD SINGH","H",0.636034306859643,0.165459117786991
"9966",248,"KONCH","GEN",119144,64575,3170,15,1,"M","JNP",24565,"NARESH PRASAD SINGH","H",0.541991203921305,0.0490902051877662
"9981",249,"GAYA MUFASSIL","GEN",100522,68644,14160,11,1,"M","JNP",32547,"VIJAY KUMAR SINGH","H",0.682875390461789,0.206281685216479
"9992",250,"GAYA TOWN","GEN",111282,52115,8268,18,1,"F","JNP",27737,"SUSHILA SAHAY","H",0.468314731942273,0.158649141322076
"10010",251,"IMAMGANJ","SC",95662,40437,16883,6,1,"M","JNP",24094,"ISHWAR DAS","H",0.422707031004997,0.417513663229221
"10016",252,"GURUA","GEN",104229,58565,3315,10,1,"M","JNP",17548,"UPENDRA NATH VERMA","H",0.56188776636061,0.0566037735849057
"10026",253,"BODH GAYA","SC",91658,55794,16003,7,1,"M","JNP",34082,"RAJESH KUMAR","H",0.60871936983133,0.286822955873391
"10033",254,"BARACHATTI","SC",98049,45849,27089,5,1,"F","JNP",35540,"BHAGWATI DEVI","H",0.467613132209405,0.590830770572968
"10038",255,"FATEHPUR","SC",112165,54936,14906,6,1,"M","JNP",32676,"MOHAN RAM","H",0.489778451388579,0.271333915829329
"10044",256,"ATRI","GEN",127779,93000,14038,10,1,"M","JNP",42605,"MUNDRIKA SINGH","H",0.727819125208368,0.150946236559140
"10054",257,"NAWADA","GEN",133962,78498,39446,8,1,"M","CPM",51857,"GANESH SHANKAR VIDYARTHI","H",0.585972141353518,0.502509618079442
"10062",258,"RAJAULI","SC",119590,68093,22188,6,1,"M","IND",42314,"BABU LAL","H",0.5693870724977,0.325848471942784
"10068",259,"GOBINDPUR","GEN",125745,82449,10236,8,1,"M","JNP",41952,"BHATTU MAHTO","H",0.65568412262913,0.124149474220427
"10076",260,"WARSALIGANJ","GEN",124361,76841,6042,6,1,"M","JNP",36182,"RAM RATAN SINGH","H",0.617886636485715,0.078629898101274
"10082",261,"HISUA","GEN",110580,60496,243,8,1,"M","JNP",17545,"BABU LAL SINGH","H",0.547079037800687,0.00401679449880984
"10090",262,"KODARMA","GEN",103562,49471,10434,7,1,"M","JNP",25704,"VISHWANATH MODI","H",0.477694521156409,0.210911443067656
"10097",263,"BARHI","GEN",84564,37109,16016,8,1,"F","JNP",21613,"LALITA RAJYA LAXMI","H",0.438827397001088,0.431593413996605
"10105",264,"CHATRA","GEN",107814,32959,176,12,1,"M","JNP",11653,"SYED AHMAD SWARI","M",0.305702413415697,0.00533996783883006
"10117",265,"SIMARIA","SC",97921,33143,11442,8,1,"M","JNP",17865,"UPENDRA NATH DAS","H",0.338466723174804,0.345231270554868
"10125",266,"BARKAGAON","GEN",105840,52587,7469,11,1,"M","JNP",23974,"KAILASHPATI SINGH","H",0.496853741496599,0.142031300511533
"10136",267,"RAMGARH_2","GEN",94946,42655,7031,12,1,"M","JNP",14679,"BISHWANATH CHOUDHARY","H",0.449255366208160,0.164834134333607
"10148",268,"MANDU","GEN",120053,40788,13367,12,1,"M","JNP",19353,"GOPAL SARAN SINGH","H",0.339749943774833,0.327718936942238
"10160",269,"HAZARIBAGH","GEN",107631,40385,17197,9,1,"F","JNP",23683,"RANI DE","H",0.37521717720731,0.425826420700755
"10169",270,"BARKATHA","GEN",101838,47503,29806,4,1,"M","JNP",35761,"SUKHDEO YADAV","H",0.466456528997034,0.627455108098436
"10173",271,"DHANWAR","GEN",101984,38761,13681,6,1,"M","JNP",19835,"HARIHAR NARAIN PRABHAKAR","H",0.380069422654534,0.352957870023993
"10179",272,"BAGODAR","GEN",102251,34996,8597,6,1,"M","JNP",14604,"GAUTAM SAGAR RANA","H",0.342255821458959,0.245656646473883
"10185",273,"JAMUA","SC",101517,32976,16303,5,1,"M","JNP",23178,"SHUKAR RAVIDAS","H",0.324832294098525,0.494389859291606
"10190",274,"GANDEY","GEN",92067,38330,4313,10,1,"M","JNP",12692,"LAXMAN SWARNKAR","H",0.416327239944823,0.112522828072006
"10200",275,"GIRIDIH","GEN",89745,38360,3344,9,1,"M","CPI",18697,"CHATURANAN MISHRA","H",0.427433283191264,0.0871741397288843
"10209",276,"DUMRI","GEN",88786,32512,11630,10,1,"M","JNP",16867,"LAL CHAND MAHTO","H",0.366183857815421,0.357714074803150
"10219",277,"GOMIA","GEN",91267,32040,18162,6,1,"M","JNP",21610,"CHHATRU MAHTO","H",0.351057885106336,0.56685393258427
"10225",278,"BERMO","GEN",107472,48240,11909,10,1,"M","JNP",23731,"MITHILESH KUMAR","H",0.448861098704779,0.246869817578773
"10235",279,"BOKARO","GEN",125867,46364,205,26,1,"M","IND",10356,"SAMARESH SINGH","H",0.368357075325542,0.00442153394875334
"10261",280,"TUNDI","GEN",94426,39852,8532,8,1,"M","JNP",16055,"SATYA NARAYAN DUDANI","H",0.422044775803275,0.214092140921409
"10269",281,"BAGHMARA","GEN",110729,48912,13102,20,1,"M","INC",21937,"SHANKAR DAYAL SINGH","H",0.441727099495164,0.267868825646058
"10289",282,"SINDRI","GEN",116557,46372,2481,17,1,"M","IND",11921,"ANAND MAHTO","H",0.397848263081582,0.0535021133442595
"10306",283,"NIRSA","GEN",110344,50780,17937,21,1,"M","IND",24058,"KRIPA SHANKAR CHATTERJEE","H",0.460197201479011,0.353229617959827
"10327",284,"DHANBAD","GEN",114071,44691,2125,23,1,"M","INC",14973,"YOGESHWAR PRASAD YOGESH","H",0.391782311016823,0.0475487234566244
"10350",285,"JHARIA","GEN",119577,55883,5650,17,1,"M","JNP",18539,"SURAJDEO SINGH","H",0.467339036771285,0.101104092478929
"10367",286,"CHANDANKIYARI","SC",92162,22389,3993,8,1,"M","INC",8651,"RAMDAS RAM","H",0.242930925978169,0.178346509446603
"10375",287,"BAHARAGORA","GEN",99099,40955,7846,7,1,"M","INC",19395,"VISHNUPAD GHOSH","H",0.413273595091777,0.191576120131852
"10382",288,"GHATSILA","ST",91074,28878,4431,7,1,"M","CPI",10640,"TIKA RAM MANJHI","H",0.317082811779432,0.153438603781425
"10389",289,"POTKA","ST",107337,29793,10391,7,1,"M","JNP",15995,"SANATAN SARDAR","H",0.277565052125548,0.348773201758802
"10396",290,"JUGSALAI","SC",100828,27587,12058,7,1,"M","JNP",17927,"KARTIK KUMAR","H",0.273604554290475,0.437089933664407
"10403",291,"JAMSHEDPUR EAST","GEN",99748,40803,13011,9,1,"M","JNP",20245,"DINANATH PANDEY","H",0.409060833299916,0.318873612234395
"10412",292,"JAMSHEDPUR WEST","GEN",81616,26789,10553,8,1,"M","JNP",16520,"MOHAMMAD AYUB KHAN","M",0.328232209370712,0.393930344544403
"10420",293,"ICHAGARH","GEN",99712,28043,8566,11,1,"M","IND",12783,"GHANSHYAM MAHTO","H",0.281239971116816,0.305459472952252
"10431",294,"SERAIKELLA","ST",102215,30032,11929,9,1,"M","JNP",17820,"KADE MANJHI","H",0.293812062808785,0.397209643047416
"10440",295,"CHAIBASA","ST",88220,24752,1989,18,1,"M","JKP",6931,"MUKTIDANI SUMBRUI","H",0.280571299025164,0.0803571428571429
"10458",296,"MAJHGAON","ST",90160,24519,5108,14,1,"M","JNP",9695,"GOWARDHAN NAYAK","H",0.271949866903283,0.208328235246136
"10472",297,"JAGANATHPUR","ST",74734,20475,1122,5,1,"M","JNP",9562,"BARJOO HANSDA","H",0.273971686247224,0.0547985347985348
"10477",298,"MANOHARPUR","ST",85619,25111,3537,10,1,"M","IND",9086,"RATNAKAR NAYAK","H",0.293287704831871,0.140854605551352
"10487",299,"CHAKRADHARPUR","ST",82623,33370,7988,6,1,"M","JNP",17213,"JAGANNATH BAKIRA","H",0.40388269610157,0.239376685645790
"10493",300,"KHARASAWAN","ST",92153,24004,9339,11,1,"M","JNP",12956,"DEVILAL MATISOY","H",0.260479854155589,0.38906015664056
"10504",301,"TAMAR","ST",104122,24162,6104,7,1,"M","JNP",11140,"ANIRUDH PATAR","H",0.232054705057529,0.252628093700853
"10511",302,"TORPA","ST",85879,35117,4623,5,1,"M","JKD",16446,"NIREL ENEL HORO","H",0.40891253973614,0.131645641711991
"10516",303,"KHUNTI","ST",87690,32638,3889,6,1,"M","JNP",13456,"KHUDIYA PAHAN","H",0.372197513969666,0.119155585513818
"10522",304,"SILLI","GEN",87943,35298,581,15,1,"M","CPM",8261,"RAJENDRA SINGH","H",0.401373617001922,0.0164598560824976
"10537",305,"KHIJRI","ST",103612,36471,13490,7,1,"M","JNP",20313,"SUKHARI ORAON","H",0.351995907809906,0.369882920676702
"10544",306,"RANCHI","GEN",96176,34349,12632,11,1,"M","JNP",19531,"NANEE GOPAL MITRA","H",0.357147313259025,0.367754519782235
"10555",307,"HATIA","GEN",91729,36317,9356,18,1,"M","JNP",17015,"SUBODH KANT SAHAY","H",0.395916231508029,0.257620398160641
"10573",308,"KANKE","SC",98116,33862,11090,5,1,"M","JNP",20635,"HIRA RAM TUFANI","H",0.345122100370989,0.327505758667533
"10578",309,"MANDAR","ST",114260,47535,31,6,1,"M","INC",18157,"KARAMCHAND BHAGAT","H",0.416024855592508,0.000652151046597244
"10584",310,"SISAI","ST",101576,35047,4009,6,1,"M","JNP",14767,"LALIT ORAON","H",0.345032291092384,0.114389248723143
"10590",311,"KOLEBIRA","ST",93394,34448,601,6,1,"M","JKD",10944,"VEER SINGH MUNDA","H",0.368845964408849,0.0174465861588481
"10596",312,"SIMDEGA","ST",97812,31601,5131,7,1,"M","JNP",11753,"NIRMAL KUMAR BESRA","H",0.32307896781581,0.162368279484826
"10603",313,"GUMLA","ST",91771,42066,6251,5,1,"M","IND",17787,"JAIRAM ORAON","H",0.45838009828813,0.148599819331527
"10608",314,"BISHNUPUR","ST",98920,42666,14682,6,1,"M","INC",25701,"KARTIK ORAON","H",0.431318236959159,0.344114751792997
"10614",315,"LOHARDAGA","ST",86930,38722,10249,9,1,"M","INC",20107,"INDRANATH BHAGAT","H",0.44543885885195,0.264681576364857
"10623",316,"LATEHAR","SC",78155,21295,13811,5,1,"M","JNP",16974,"RAMDEO RAM","H",0.272471370993538,0.648555999060812
"10628",317,"MANIKA","ST",72575,31396,13003,9,1,"M","JNP",18523,"YAMUNA SINGH","H",0.432600757836721,0.414161039622882
"10637",318,"PANKI","GEN",88758,36214,2109,4,1,"M","JNP",15886,"MOHAN SINGH","H",0.408008292210280,0.0582371458551941
"10641",319,"DALTONGANJ","GEN",107997,38893,12916,7,1,"M","JNP",20712,"PURAN CHAND","H",0.36013037399187,0.332090607564343
"10648",320,"GARHWA","GEN",99533,34074,17023,6,1,"M","JNP",23408,"VINOD NARAIN DIKSHIT","H",0.342338721830951,0.499589129541586
"10654",321,"BHAWANATHPUR","GEN",101079,37810,1383,4,1,"M","JNP",13583,"RAM CHANDRA KESHRI","H",0.374063851047201,0.03657762496694
"10658",322,"BISHRAMPUR","GEN",97405,48772,11806,12,1,"M","IND",20576,"VINOD SINGH","H",0.500713515733279,0.242065119330764
"10670",323,"CHHATARPUR","SC",81873,24877,8356,9,1,"M","JNP",13773,"JORAWAR RAM","H",0.303848643630989,0.335892591550428
"10679",324,"HUSSAINABAD","GEN",91653,41415,2944,7,1,"M","INC",14564,"HARIHAR SINGH","H",0.45186736931688,0.071085355547507
