"","AC_no","AC_name","AC_type","Voters","Cand1","Party1","Votes1","Position","Vote_percent"
"7699",13,"ADAPUR","GEN",53788,"RAMPRIT RAI","INC",14784,1,0.274856845393024
"7709",123,"ALAMNAGAR","GEN",66612,"VIDYAKAR KAVI","INC",25473,2,0.382408575031526
"7712",184,"ALAULI","SC",47110,"MISHRI SADA","INC",18705,2,0.397049458713649
"7716",172,"AMARPUR","GEN",60930,"BALRAM RAI","INC",1932,3,0.0317085179714426
"7730",136,"AMOUR","GEN",51764,"MD. MOIJUDDIN MUNSHI","INC",10761,2,0.207885789351673
"7747",130,"ARARIA","GEN",55441,"SHRIDEV JHA","INC",13901,1,0.250735015602172
"7754",216,"ARRAH","GEN",48924,"MD. ISHA","INC",15385,2,0.314467337094269
"7777",193,"ASTHAWAN","GEN",85272,"AYODHAYA PRASAD","INC",7750,3,0.0908856365512712
"7793",256,"ATRI","GEN",93000,"MAHESHWARI PRASAD SINGH","INC",5535,4,0.0595161290322581
"7806",62,"AURAI","GEN",66243,"RAMJANM OJHA","INC",14078,2,0.212520568210981
"7816",238,"AURANGABAD","GEN",50289,"RAM NARESH SINGH","INC",16443,1,0.326970112748315
"7826",77,"BABUBARHI","GEN",59164,"MAHENDRA NARAYAN JHA","INC",23761,2,0.401612467040768
"7831",107,"BACHWARA","GEN",62916,"RAMDEO RAI","INC",36345,1,0.577674995231738
"7834",2,"BAGHA","SC",54037,"NARSINGH BAITHA","INC",32058,1,0.593260173584766
"7855",281,"BAGHMARA","GEN",48912,"SHANKAR DAYAL SINGH","INC",21937,1,0.448499345763821
"7860",272,"BAGODAR","GEN",34996,"MURLIDHAR RAI","INC",3278,4,0.093667847754029
"7865",133,"BAHADURGANJ","GEN",41915,"MD. NAZMUDDIN","INC",15615,2,0.372539663604915
"7873",287,"BAHARAGORA","GEN",40955,"VISHNUPAD GHOSH","INC",19395,1,0.473568550848492
"7877",85,"BAHERA","GEN",67547,"HARINATH MISHRA","INC",23423,2,0.346765955556872
"7894",137,"BAISI","GEN",45201,"HASIBUR RAHMAN","INC",13148,1,0.290878520386717
"7910",203,"BAKHTIARPUR","GEN",76559,"BUDHADEO SINGH","INC",33812,1,0.441646311994671
"7936",247,"BALAGANJ","GEN",73565,"SHANKAR PRASAD SHAHI","INC",6941,4,0.0943519336641066
"7949",103,"BALIA","GEN",52635,"RAM LAKHAN PRASAD SINGH","INC",13362,2,0.253861499002565
"7961",36,"BANIAPUR","GEN",52006,"UMA PANDEY","INC",10529,2,0.202457408760528
"7966",174,"BANKA","GEN",47427,"THAKUR KAMAKHYA PRASAD SINGH","INC",13535,2,0.285385961583065
"7975",126,"BANMANKHI","SC",48430,"RASIK LAL RISHIDEO","INC",16499,2,0.340677266157341
"7981",254,"BARACHATTI","SC",45849,"RAMJI MANJHI","INC",8451,2,0.184322449780802
"7987",141,"BARARI","GEN",43450,"KARUNESHWAR SINGH","INC",5884,3,0.135420023014960
"7997",25,"BARAULI","GEN",53881,"ABDUL GHAFOOR","INC",28702,1,0.532692414765873
"8006",106,"BARAUNI","GEN",66349,"SHANKAR SINGH","INC",1743,3,0.0262701773952886
"8016",192,"BARBIGHA","SC",59294,"RAMESHWAR PASWAN","INC",20015,2,0.337555233244510
"8021",202,"BARH","GEN",76785,"THAKUR DWARKANATH SINGH","INC",13904,3,0.181077033274728
"8043",215,"BARHARA","GEN",68590,"SHEO MURAT YADAV","INC",15485,2,0.225761772853186
"8048",263,"BARHI","GEN",37109,"MATINUL HASAN","INC",5597,2,0.150825945188499
"8067",270,"BARKATHA","GEN",47503,"NARBADESHWAR SINGH","INC",5955,2,0.125360503547144
"8071",144,"BARSOI","GEN",34637,"BEULA DOZA","INC",3438,3,0.0992580188815429
"8079",55,"BARURAJ","GEN",55590,"JAMUNA SINGH","INC",9311,4,0.167494153624753
"8092",27,"BASANTPUR","GEN",69443,"TARKESHWAR NATH SINGH","INC",3441,3,0.0495514306697579
"8108",68,"BATHNAHA","GEN",69070,"SURYADEO RAI","INC",26895,1,0.389387577819603
"8111",105,"BEGUSARAI","GEN",51605,"BHOLA SINGH","INC",17161,1,0.33254529599845
"8132",175,"BELHAR","GEN",41708,"SHAKUNTALA DEVI","INC",6470,3,0.155126114894025
"8138",65,"BELSAND","GEN",52281,"UDAI PRATAP SINGH","INC",8256,3,0.157915877661101
"8146",278,"BERMO","GEN",48240,"BINDESHWARI DUBEY","INC",11822,2,0.245066334991708
"8158",8,"BETTIAH","GEN",58003,"GAURISHANKAR PANDEY","INC",28693,1,0.494681309587435
"8173",230,"BHABHUA","GEN",61237,"SHYAM NARAYAN PANDEY","INC",12600,2,0.205757956790829
"8188",168,"BHAGALPUR","GEN",46294,"TALIB ANSARI","INC",9941,2,0.214736250918046
"8193",321,"BHAWANATHPUR","GEN",37810,"SHANKAR PRATAP DEO","INC",12200,2,0.322665961385877
"8194",22,"BHORE","SC",42378,"ALGU RAM","INC",8707,2,0.205460380386049
"8200",99,"BIBHUTPUR","GEN",67290,"BANDHU MAHTO","INC",22608,1,0.335978600089166
"8214",194,"BIHAR","GEN",79458,"NASIMUDDIN ANSARI","INC",4471,6,0.0562687205819427
"8234",212,"BIKRAM","GEN",67343,"DIWAKAR SHARMA","INC",10691,2,0.158754436244302
"8262",74,"BISFI","GEN",85093,"AZIZ NURUDDIN","INC",18482,3,0.217197654331144
"8271",314,"BISHNUPUR","ST",42666,"KARTIK ORAON","INC",25701,1,0.602376599634369
"8279",322,"BISHRAMPUR","GEN",48772,"LAKSHMI NARAIN DUBEY","INC",8770,2,0.179816288034118
"8289",60,"BOCHAHA","SC",49853,"HARI LAL RAM","INC",10810,2,0.216837502256635
"8323",279,"BOKARO","GEN",46364,"VAN MALI SINGH","INC",7163,3,0.154494866706928
"8336",218,"BRAHMPUR","GEN",53244,"RISHIKESH TIWARI","INC",16731,2,0.314232589587559
"8342",219,"BUXAR","GEN",50052,"JAG NARAIN TRIVEDI","INC",21412,1,0.427795093103173
"8364",295,"CHAIBASA","ST",24752,"SIDIU HEMBROM","INC",1771,4,0.0715497737556561
"8370",231,"CHAINPUR","GEN",53198,"BHOLA SINGH","INC",13669,2,0.256945749840220
"8381",177,"CHAKAI","GEN",48039,"CHANDRA SHEKHAR SINGH","INC",11048,3,0.229979808072608
"8392",299,"CHAKRADHARPUR","ST",33370,"THEODORE BODRA","INC",4775,3,0.143092598142044
"8398",286,"CHANDANKIYARI","SC",22389,"RAMDAS RAM","INC",8651,1,0.386395104738934
"8403",199,"CHANDI","GEN",70886,"KESHWAR PRASAD","INC",22141,2,0.312346584657055
"8415",41,"CHAPRA","GEN",64367,"RAM JAIPAL SINGH YADAV","INC",13734,3,0.213370205229388
"8432",264,"CHATRA","GEN",32959,"VRIJNANDAN UPADHYAY","INC",1433,4,0.0434782608695652
"8434",182,"CHAUTHAM","GEN",64865,"GHANSHYAM SINGH","INC",24168,2,0.372589223772450
"8441",233,"CHENARI","SC",50687,"DUDHNATH PASWAN","INC",19641,2,0.387495807603528
"8451",108,"CHERIA BARIARPUR","GEN",64753,"HARIHAR MAHTO","INC",38337,1,0.592049789198956
"8458",114,"CHHATAPUR","SC",48044,"KUMBHA NARAYAN SARDAR","INC",12296,2,0.255932062276247
"8466",323,"CHHATARPUR","SC",24877,"MALDEO RAM","INC",5417,2,0.217751336575954
"8483",166,"COLGONG","GEN",62209,"SADANAND SINGH","INC",25612,1,0.411708916716231
"8489",98,"DALSINGHSARAI","GEN",59244,"JAGDISH PRASAD CHOUDHARY","INC",20796,2,0.351022888393761
"8500",319,"DALTONGANJ","GEN",38893,"DINANATH TIWARY","INC",7796,2,0.200447381276836
"8505",31,"DARAULI","GEN",48660,"KRISHNA PRATAP SINGH","INC",20925,1,0.430024660912454
"8530",88,"DARBHANGA RURAL","SC",66732,"KEDAR PASWAN","INC",11937,2,0.178879697896062
"8543",235,"DEHRI","GEN",55200,"KHALID ANWAR ANSARI","INC",18023,2,0.326503623188406
"8554",237,"DEO","SC",47163,"DILHESHWAR RAM","INC",14070,2,0.298327078430125
"8557",158,"DEOGHAR","SC",39761,"BAIDYA NATH DAS","INC",11285,2,0.283820829456000
"8562",14,"DHAKA","GEN",76632,"HAFIZ IDRIS ANSARI","INC",21802,2,0.284502557678254
"8569",125,"DHAMDAHA","GEN",61276,"RAM NARAYAN MANDAL","INC",18325,2,0.299056726940401
"8573",1,"DHANAHA","GEN",34426,"HARDEO PRASAD","INC",16870,1,0.490036600244002
"8597",284,"DHANBAD","GEN",44691,"YOGESHWAR PRASAD YOGESH","INC",14973,1,0.335033899442841
"8602",271,"DHANWAR","GEN",38761,"PUNIT RAI","INC",4453,4,0.114883516937128
"8619",209,"DINAPUR","GEN",66954,"RAM LAKHAN SINGH YADAV","INC",33989,1,0.507647041252203
"8623",227,"DINARA","GEN",63323,"LAKSHMAN RAI","INC",15147,2,0.239202185619759
"8637",160,"DUMKA","ST",26344,"PAIKA MURMU","INC",5700,2,0.216368053446705
"8659",276,"DUMRI","GEN",32512,"MURLI BHAGAT","INC",5237,2,0.161078986220472
"8668",255,"FATEHPUR","SC",54936,"RAM SWARUP RAM","INC",17770,2,0.323467307412262
"8677",204,"FATWA","SC",62332,"RAM PRAVESH PASWAN","INC",10281,2,0.164939356991593
"8683",129,"FORBESGANJ","GEN",58244,"SARYU MISHRA","INC",27950,1,0.47987775564865
"8685",61,"GAIGHATTI","GEN",60736,"BIRENDRA KUMAR SINGH","INC",6169,3,0.101570732349842
"8695",274,"GANDEY","GEN",38330,"MD. MUSLIM ANSARI","INC",8379,2,0.218601617531959
"8698",320,"GARHWA","GEN",34074,"DEORAJ TIWARI","INC",6385,2,0.187386276926689
"8707",42,"GARKHA","SC",49522,"RAGHU NANDAN MANJHI","INC",11894,2,0.240176083356892
"8710",249,"GAYA MUFFASIL","GEN",68644,"AWADHESH SINGH","INC",14607,3,0.212793543499796
"8737",250,"GAYA TOWN","GEN",52115,"YUGAL KISHORE PRASAD","INC",19469,2,0.373577664779814
"8741",86,"GHANSHYAMPUR","GEN",86214,"NURUL HODA","INC",9371,3,0.108694643561371
"8756",15,"GHORASAHAN","GEN",59769,"RAJENDRA PRATAP SINGH","INC",21335,1,0.356957620170992
"8774",20,"GOBINDGANJ","GEN",71305,"RAMASHANKER PANDEY","INC",42186,1,0.591627515601991
"8776",259,"GOBINDPUR","GEN",82449,"GAYATRI DEVI","INC",31716,2,0.384674162209366
"8791",163,"GODDA","GEN",53373,"VINAY KANT DUBEY","INC",5722,3,0.107207764225357
"8797",241,"GOH","GEN",71669,"SHRI NIWAS","INC",9110,4,0.127112140534959
"8804",277,"GOMIA","GEN",32040,"RAM VISWAS MAHATHA","INC",3448,2,0.107615480649189
"8810",24,"GOPALGANJ","GEN",55399,"RAM DULARI SINHA","INC",6365,3,0.114893770645680
"8819",169,"GOPALPUR","GEN",65374,"MADAN PRASAD SINGH","INC",12884,3,0.197081408511029
"8827",28,"GOREAKOTHI","GEN",61824,"KRISHNA KANT SINGH","INC",32377,1,0.523696299171843
"8831",313,"GUMLA","ST",42066,"BAIRAGI ORAON","INC",9907,3,0.235510863880569
"8842",252,"GURUA","GEN",58565,"SHAHJEHAN","INC",14233,2,0.243029112951421
"8850",45,"HAJIPUR","GEN",57792,"MOTI LAL SINHA KANAN","INC",13154,2,0.227609357696567
"8860",75,"HARLAKHI","GEN",66327,"SHAKOOR AHMAD","INC",19336,2,0.291525321513109
"8866",200,"HARNAUT","GEN",71012,"DINESH PRASAD SINGH","INC",7059,4,0.0994057342421
"8875",19,"HARSIDHI","GEN",61871,"MD. HEDAYATULLAH KHAN","INC",20289,2,0.327924229445136
"8885",102,"HASANPUR","GEN",61982,"SATYANARAIN YADAV","INC",13986,2,0.22564615533542
"8887",307,"HATIA","GEN",36317,"AMANAT ALI","INC",7659,2,0.210892970234326
"8915",92,"HAYAGHAT","GEN",72300,"UPENDRA PRASAD SINGH","INC",7915,4,0.109474412171508
"8921",269,"HAZARIBAGH","GEN",40385,"RAGHUNANDAN PRASAD","INC",3577,3,0.0885724897858116
"8930",198,"HILSA","GEN",91465,"NAWAL KISHORE SINGH","INC",9245,3,0.101076914666812
"8943",261,"HISUA","GEN",60496,"NARENDRA KUMAR SINGH","INC",7958,4,0.131545887331394
"8948",324,"HUSSAINABAD","GEN",41415,"HARIHAR SINGH","INC",14564,1,0.351660026560425
"8955",293,"ICHAGARH","GEN",28043,"GHANSHYAM MAHTO","INC",1801,6,0.0642228006989266
"8969",251,"IMAMGANJ","SC",40437,"SRICHAND SINGH","INC",7211,2,0.178326779929273
"8977",197,"ISLAMPUR","GEN",98059,"RAM SHARAN PRASAD SINGH","INC",16631,4,0.169601974321582
"9003",222,"JAGDISHPUR","GEN",64651,"SHEO PUJAN VERMA","INC",3946,5,0.061035405484834
"9005",245,"JAHANABAD","GEN",78533,"CHANDRIKA PD. YADAV","INC",24786,2,0.315612545044758
"9021",40,"JALALPUR","GEN",58270,"KUMAR KALIKA SINGH","INC",10773,2,0.184880727647160
"9034",161,"JAMA","ST",19236,"MADAN BESRA","INC",7965,1,0.414067373674361
"9048",186,"JAMALPUR","GEN",65843,"YOGENDRA MAHTON","INC",3050,3,0.0463223121668211
"9067",155,"JAMTARA","GEN",38737,"DURGA PRASAD SINGH","INC",13156,1,0.33962361566461
"9075",273,"JAMUA","SC",32976,"TANESHWAR AZAD","INC",6875,2,0.208484958757885
"9080",188,"JAMUI","GEN",68580,"PANCHANAN SINGH","INC",18789,2,0.273972003499563
"9082",48,"JANDAHA","GEN",57710,"BHAGDEV SINGH","INC",12339,2,0.213810431467683
"9101",159,"JARMUNDI","GEN",36953,"SRIKANT JHA","INC",6212,3,0.168105431223446
"9105",178,"JHAJHA","GEN",43449,"SHIV PRASAD YADAV","INC",7667,2,0.176459757416741
"9108",80,"JHANJHARPUR","GEN",73244,"JAGANNATH MISHRA","INC",44037,1,0.601236961389329
"9136",132,"JOKIHAT","GEN",54831,"MOIDUR RAHMAN","INC",22374,2,0.408053838157247
"9147",290,"JUGSULAI","SC",27587,"RATUL MUCHI","INC",5869,2,0.212745133577410
"9157",143,"KADWA","GEN",48671,"SATYA NARAYAN BISHWAS","INC",5440,4,0.11177086971708
"9163",93,"KALYANPUR","GEN",61081,"RAM NARESH TRIVEDI","INC",12462,2,0.204024164633847
"9170",308,"KANKE","SC",33862,"RAM RATAN RAM","INC",9545,2,0.281879392829721
"9185",56,"KANTI","GEN",44889,"SHAMBHU SARAN THAKUR","INC",3843,4,0.0856111742297668
"9194",225,"KARAKAT","GEN",72297,"MANORMA PANDEY","INC",9167,3,0.126796409256262
"9203",138,"KASBA","GEN",49798,"JAI NARAIN MEHTA","INC",15949,1,0.320273906582594
